"Name","AltName","OrigName","County1","County2","County3","State","Established","Continuous","Discontinued","StampIndex","ID","OrigCounty","GNIS.Name","GNIS.County","GNIS.State","GNIS.FEATURE_ID","GNIS.Feature.Class","GNIS.OrigName","GNIS.OrigCounty","GNIS.Latitude","GNIS.Longitude","GNIS.ELEV_IN_M","GNIS.ELEV_IN_FT","GNIS.Match","GNIS.Dist"
"NEWPORT",NA,"NEWPORT","CALHOUN",NA,NA,"IL","1847",TRUE,"1848","9",102396,"Calhoun","NEWPORT","CALHOUN","IL","1748320","Locale","Newport Landing","Calhoun","39.3614367","-90.6240129","130","427",TRUE,NA
"PARKINSON",NA,"PARKINSON","HARDIN",NA,NA,"IL","1883",TRUE,"1883","6",105181,"Hardin","PARKINSON","HARDIN","IL","422197","Locale","Parkinson Landing","Hardin","37.4222735","-88.4028174","99","325",TRUE,NA
"PROSPECT HALL",NA,"PROSPECT HALL","BLADEN",NA,NA,"NC","1832",FALSE,"1879","6",107950,"Bladen","PROSPECT HALL","BLADEN","NC","1025629","Locale","Prospect Hall Landing","Bladen","34.8132225","-78.8191893","10","33",TRUE,NA
"RAVEN",NA,"RAVEN","BALTIMORE",NA,NA,"MD","1883",TRUE,"1884","8",108609,"Baltimore","RAVEN","BALTIMORE","MD","1707729","Locale","Raven Shopping Center","Baltimore (city)","39.3673291","-76.5833002","98","322",TRUE,NA
"RICHMOND",NA,"RICHMOND","HENRICO",NA,NA,"VA","1782",TRUE,NA,"0",109449,"Henrico","RICHMOND","HENRICO","VA","1760351","Locale","Richmond Industrial Park","Henrico","37.5126465","-77.3552577","51","167",TRUE,NA
"ROCK CREEK",NA,"ROCK CREEK","LEWIS",NA,NA,"KY","1838",TRUE,"1859","6",110054,"Lewis","ROCK CREEK","LEWIS","KY","2363057","Locale","Rock Creek Landing (historical)","Lewis","38.6424636","-83.1226918","152","499",TRUE,NA
"ROSECROFT",NA,"ROSECROFT","PRINCE GEORGE'S",NA,NA,"MD","1900",TRUE,"1908","5",110615,"Prince Georges","ROSECROFT","PRINCE GEORGE'S","MD","1714674","Locale","Rosecroft Shopping Center","Prince George's","38.8028915","-76.9524742","51","167",TRUE,NA
"SELLERS",NA,"SELLERS","HARDIN",NA,NA,"IL","1881",TRUE,"1883","6",112581,"Hardin","SELLERS","HARDIN","IL","1808788","Locale","Sellers Landing","Hardin","37.5489371","-88.1000296","101","331",TRUE,NA
"SOUTHSHORE",NA,"SOUTHSHORE","TYRRELL",NA,NA,"NC","1912",TRUE,"1922","3",114539,"Tyrrell","SOUTHSHORE","TYRRELL","NC","1022723","Locale","Southshore Landing","Tyrrell","35.9196043","-76.0493636","0","0",TRUE,NA
"STILSON",NA,"STILSON","BELL",NA,NA,"KY","1921",TRUE,"1922","5",115534,"Bell","STILSON","BELL","KY","2554800","Locale","Stilson Railroad Station (historical)","Bell","36.7714795","-83.6820755","304","997",TRUE,NA
"SWAN CREEK",NA,"SWAN CREEK","ALLEGAN",NA,NA,"MI","1878",TRUE,"1879","8",116408,"Allegan","SWAN CREEK","ALLEGAN","MI","2105441","Locale","Swan Creek Campground","Allegan","42.5647222","-85.9830556","201","659",TRUE,NA
"TUCKAHOE",NA,"TUCKAHOE","CAROLINE",NA,NA,"MD","1902",TRUE,"1912","4",118262,"Caroline","TUCKAHOE","CAROLINE","MD","595920","Locale","Tuckahoe Shopping Center","Caroline","38.9217802","-75.9468825","9","30",TRUE,NA
"WILLARD",NA,"WILLARD","UNION",NA,NA,"IL","1883",TRUE,"1883","6",122219,"Union","WILLARD","UNION","IL","423310","Locale","Willard Landing","Union","37.4553272","-89.4509266","106","348",TRUE,NA
"WINCHESTER",NA,"WINCHESTER","FREDERICK",NA,NA,"VA","1792",TRUE,NA,"0",122553,"Frederick","WINCHESTER","FREDERICK","VA","1491294","Locale","Winchester Country Club","Frederick","39.169898","-78.147886","216","709",TRUE,NA
"AGUA TIBIA",NA,"AGUA TIBIA","SAN DIEGO",NA,NA,"CA","1886",TRUE,"1888","7",124127,"San Diego","AGUA TIBIA","SAN DIEGO","CA","269447","Locale","Agua Tibia Ranch","San Diego","33.361144","-117.0222504","309","1014",TRUE,NA
"ANDERSON",NA,"ANDERSON","BROWN",NA,NA,"NE","1884",TRUE,"1886","8",124862,"Brown","ANDERSON","BROWN","NE","826991","Locale","Anderson Ranch","Brown","42.6930567","-100.0267897","745","2444",TRUE,NA
"ANDERSON",NA,"ANDERSON","MENDOCINO",NA,NA,"CA","1858",TRUE,"1875","7",124866,"Mendocino","ANDERSON","MENDOCINO","CA","1652981","Locale","Anderson Ranch","Mendocino","39.031846","-123.5230663","621","2037",TRUE,NA
"ALCALDE",NA,"ALCALDE","FRESNO",NA,NA,"CA","1888",TRUE,"1904","5",124287,"Fresno","ALCALDE","FRESNO","CA","1666207","Locale","Alcalde Ranch","Fresno","36.0927355","-120.4234861","267","876",TRUE,NA
"ALLISON",NA,"ALLISON","GRANT",NA,NA,"NM","1893",TRUE,"1901","6",124506,"Grant","ALLISON","GRANT","NM","903110","Locale","Allison Ranch","Grant","32.8717386","-108.4942179","1530","5020",TRUE,NA
"ALMOND",NA,"ALMOND","SAN DIEGO",NA,NA,"CA","1896",TRUE,"1914","4",124549,"San Diego","ALMOND","SAN DIEGO","CA","269498","Locale","Almond Ranch","San Diego","33.1455967","-116.8461363","312","1024",TRUE,NA
"ALPINE",NA,"ALPINE","BONNEVILLE",NA,NA,"ID","1910",FALSE,"1956","1",124595,"Bonneville","ALPINE","BONNEVILLE","ID","376567","Locale","Alpine Campground","Bonneville","43.1965882","-111.0438231","1722","5650",TRUE,NA
"ARMER",NA,"ARMER","GILA",NA,NA,"AZ","1884",TRUE,"1895","7",125323,"Gila","ARMER","GILA","AZ","41257","Locale","Armer Ranch","Gila","33.8636574","-110.9967868","1512","4961",TRUE,NA
"AULD",NA,"AULD","REAL",NA,NA,"TX","1896",TRUE,"1896","8",125677,"Real","AULD","REAL","TX","1329839","Locale","Auld Ranch","Real","29.9129937","-99.7045032","727","2385",TRUE,NA
"BACA",NA,"BACA","HARDING",NA,NA,"NM","1884",TRUE,"1898","6",125839,"Harding","BACA","HARDING","NM","885971","Locale","Baca Ranch","Harding","35.7025415","-103.7141309","1287","4222",TRUE,NA
"BAKER",NA,"BAKER","TUOLUMNE",NA,NA,"CA","1880",TRUE,"1881","9",125939,"Tuolumne","BAKER","TUOLUMNE","CA","218538","Locale","Baker Campground","Tuolumne","38.3240786","-119.7529539","1912","6273",TRUE,NA
"BATTLE CREEK",NA,"BATTLE CREEK","TEHAMA",NA,NA,"CA","1865",TRUE,"1877","7",126346,"Tehama","BATTLE CREEK","TEHAMA","CA","218741","Locale","Battle Creek Ranch","Tehama","40.3659878","-122.1658315","110","361",TRUE,NA
"BEAVER BROOK",NA,"BEAVER BROOK","JEFFERSON",NA,NA,"CO","1875",FALSE,"1892","5",126529,"Jefferson","BEAVER BROOK","JEFFERSON","CO","182074","Locale","Beaver Brook Ranch","Jefferson","39.7163768","-105.3816601","2260","7415",TRUE,NA
"BELLE",NA,"BELLE","CROOK",NA,NA,"WY","1907",TRUE,"1918","4",126691,"Crook","BELLE","CROOK","WY","1585376","Locale","Belle Ranch","Crook","44.7624844","-104.5035672","1116","3661",TRUE,NA
"BERNARDO",NA,"BERNARDO","SAN DIEGO",NA,NA,"CA","1872",TRUE,"1918","4",126988,"San Diego","BERNARDO","SAN DIEGO","CA","1868780","Locale","Bernardo Shopping Center","San Diego","33.0133772","-117.0783659","181","594",TRUE,NA
"BIG ELK",NA,"BIG ELK","BOULDER",NA,NA,"CO","1915",TRUE,"1917","6",127197,"Boulder","BIG ELK","BOULDER","CO","178280","Locale","Big Elk Ranch","Boulder","40.2480402","-105.4641637","2417","7930",TRUE,NA
"BIG FLAT",NA,"BIG FLAT","SISKIYOU",NA,NA,"CA","1935",TRUE,"1941","2",127199,"Siskiyou","BIG FLAT","SISKIYOU","CA","276905","Locale","Big Flat Campground","Siskiyou","41.0679198","-122.9347537","1529","5016",TRUE,NA
"BIRDSEYE",NA,"BIRDSEYE","FREMONT",NA,NA,"WY","1906",TRUE,"1913","4",127336,"Fremont","BIRDSEYE","FREMONT","WY","1585562","Locale","Birdseye Ranch","Fremont","43.4144017","-108.0889833","1698","5571",TRUE,NA
"BLACK LAKE",NA,"BLACK LAKE","ADAMS",NA,NA,"ID","1903",TRUE,"1907","6",127436,"Adams","BLACK LAKE","ADAMS","ID","376129","Locale","Black Lake Campground","Adams","45.1893261","-116.5620846","2210","7251",TRUE,NA
"BONAPARTE",NA,"BONAPARTE","OKANOGAN",NA,NA,"WA","1903",TRUE,"1908","5",127885,"Okanogan","BONAPARTE","OKANOGAN","WA","1529235","Locale","Bonaparte Campground","Okanogan","48.7926641","-119.0583766","1089","3573",TRUE,NA
"BOSWELL",NA,"BOSWELL","ALBANY",NA,NA,"WY","1895",TRUE,"1896","8",128036,"Albany","BOSWELL","ALBANY","WY","1598313","Locale","Boswell Ranch","Albany","41.0027538","-106.013065","2352","7716",TRUE,NA
"BOWMAN",NA,"BOWMAN","CANYON",NA,NA,"ID","1892",FALSE,"1902","6",128128,"Canyon","BOWMAN","CANYON","ID","371663","Locale","Bowman Ranch","Canyon","43.7162716","-116.8682033","693","2274",TRUE,NA
"BOX",NA,"BOX","CHEROKEE",NA,NA,"OK","1894",TRUE,"1894","8",128137,"Cherokee","BOX","CHEROKEE","OK","1763841","Locale","Box Shopping Center","Cherokee","35.9150921","-94.9666226","246","807",TRUE,NA
"BRIDGE CREEK",NA,"BRIDGE CREEK","CHELAN",NA,NA,"WA","1892",TRUE,"1895","7",128402,"Chelan","BRIDGE CREEK","CHELAN","WA","1516953","Locale","Bridge Creek Campground","Chelan","48.4301313","-120.8678845","650","2133",TRUE,NA
"BRITE",NA,"BRITE","PRESIDIO",NA,NA,"TX","1916",TRUE,"1926","3",128496,"Presidio","BRITE","PRESIDIO","TX","1331281","Locale","Brite Ranch","Presidio","30.3290397","-104.5327019","1430","4692",TRUE,NA
"BRUCE",NA,"BRUCE","FREMONT",NA,NA,"WY","1896",FALSE,"1906","6",128693,"Fremont","BRUCE","FREMONT","WY","1598409","Locale","Bruce Campground","Fremont","42.730235","-108.855676","2167","7109",TRUE,NA
"BURGE",NA,"BURGE","CHERRY",NA,NA,"NE","1904",TRUE,"1937","2",129007,"Cherry","BURGE","CHERRY","NE","835800","Locale","Burge Ranch","Cherry","42.6794483","-101.1368186","930","3051",TRUE,NA
"BUTNER",NA,"BUTNER","PLATTE",NA,NA,"WY","1916",TRUE,"1919","6",129197,"Platte","BUTNER","PLATTE","WY","1598540","Locale","Butner Ranch","Platte","42.2449697","-105.216647","1625","5331",TRUE,NA
"CAPPS",NA,"CAPPS","HUERFANO",NA,NA,"CO","1894",TRUE,"1901","7",129778,"Huerfano","CAPPS","HUERFANO","CO","194382","Locale","Capps Ranch","Huerfano","37.6177908","-104.6447046","1830","6004",TRUE,NA
"CASCADEL",NA,"CASCADEL","MADERA",NA,NA,"CA","1892",TRUE,"1896","7",130113,"Madera","CASCADEL","MADERA","CA","258041","Locale","Cascadel Ranch","Madera","37.2313357","-119.4606891","1136","3727",TRUE,NA
"CASS",NA,"CASS","EDDY",NA,NA,"NM","1888",TRUE,"1890","8",130148,"Eddy","CASS","EDDY","NM","887265","Locale","Cass Ranch","Eddy","32.6014979","-104.6530227","1201","3940",TRUE,NA
"CIENEGA",NA,"CIENEGA","YAVAPAI",NA,NA,"AZ","1877",FALSE,"1892","7",131117,"Yavapai","CIENEGA","YAVAPAI","AZ","27639","Locale","Cienega Ranch","Yavapai","34.9775163","-112.8437938","1718","5636",TRUE,NA
"CLARKSON",NA,"CLARKSON","NATRONA",NA,NA,"WY","1898",TRUE,"1900","8",131266,"Natrona","CLARKSON","NATRONA","WY","1586743","Locale","Clarkson Ranch","Natrona","42.7294077","-106.6886528","1700","5577",TRUE,NA
"CLEAR LAKE",NA,"CLEAR LAKE","GOODING",NA,NA,"ID","1905",TRUE,"1918","4",131361,"Gooding","CLEAR LAKE","GOODING","ID","400264","Locale","Clear Lake Country Club","Gooding","42.6668483","-114.7764405","896","2940",TRUE,NA
"CLIP",NA,"CLIP","GOLIAD",NA,NA,"TX","1898",TRUE,"1898","8",131548,"Goliad","CLIP","GOLIAD","TX","1354676","Locale","Clip Ranch","Goliad","28.5952713","-97.469716","69","226",TRUE,NA
"COOPER",NA,"COOPER","LEA",NA,NA,"NM","1914",TRUE,"1938","2",132233,"Lea","COOPER","LEA","NM","887808","Locale","Cooper Ranch","Lea","33.5256571","-103.6744003","1335","4380",TRUE,NA
"COOPER",NA,"COOPER","ALBANY",NA,NA,"WY","1880",TRUE,"1893","6",132235,"Albany","COOPER","ALBANY","WY","1586965","Locale","Cooper Ranch","Albany","42.3783016","-105.4152649","1927","6322",TRUE,NA
"CRAZY WOMAN",NA,"CRAZY WOMAN","JOHNSON",NA,NA,"WY","1880",TRUE,"1880","9",132769,"Johnson","CRAZY WOMAN","JOHNSON","WY","1587204","Locale","Crazy Woman Campground","Johnson","44.1652468","-106.9211667","2366","7762",TRUE,NA
"CURLEW",NA,"CURLEW","ONEIDA",NA,NA,"ID","1913",TRUE,"1922","4",133144,"Oneida","CURLEW","ONEIDA","ID","380168","Locale","Curlew Campground","Oneida","42.0718632","-112.6913682","1407","4616",TRUE,NA
"DALEY",NA,"DALEY","CARBON",NA,NA,"WY","1901",TRUE,"1901","8",133324,"Carbon","DALEY","CARBON","WY","1596717","Locale","Daley Ranch","Carbon","41.7516264","-107.4825613","2049","6722",TRUE,NA
"DATE CREEK",NA,"DATE CREEK","YAVAPAI",NA,NA,"AZ","1872",FALSE,"1927","5",133469,"Yavapai","DATE CREEK","YAVAPAI","AZ","3713","Locale","Date Creek Ranch","Yavapai","34.2272456","-113.0290772","871","2858",TRUE,NA
"DICKIE",NA,"DICKIE","HOT SPRINGS",NA,NA,"WY","1912",TRUE,"1941","2",134145,"Hot Springs","DICKIE","HOT SPRINGS","WY","1587605","Locale","Dickie Ranch","Hot Springs","43.8418993","-108.8545694","2104","6903",TRUE,NA
"DILLINGER",NA,"DILLINGER","CAMPBELL",NA,NA,"WY","1920",TRUE,"1935","2",134184,"Campbell","DILLINGER","CAMPBELL","WY","1587620","Locale","Dillinger Ranch","Campbell","44.098868","-105.1172032","1317","4321",TRUE,NA
"DORCHESTER",NA,"DORCHESTER","GUNNISON",NA,NA,"CO","1900",TRUE,"1912","4",134441,"Gunnison","DORCHESTER","GUNNISON","CO","188804","Locale","Dorchester Campground","Gunnison","38.9649922","-106.6630889","3021","9911",TRUE,NA
"DUDLEY",NA,"DUDLEY","KERN",NA,NA,"CA","1887",TRUE,"1918","4",134744,"Kern","DUDLEY","KERN","CA","241660","Locale","Dudley Ranch","Kern","35.5182931","-119.5373424","91","299",TRUE,NA
"EDIE",NA,"EDIE","CLARK",NA,NA,"ID","1906",TRUE,"1915","4",135280,"Clark","EDIE","CLARK","ID","381254","Locale","Edie Ranch","Clark","44.3787977","-112.6049992","1931","6335",TRUE,NA
"FIR GROVE",NA,"FIR GROVE","CAMAS",NA,NA,"ID","1912",TRUE,"1913","7",137011,"Camas","FIR GROVE","CAMAS","ID","372696","Locale","Fir Grove Ranch","Camas","43.2074011","-114.7522801","1582","5190",TRUE,NA
"FLEMING",NA,"FLEMING","GRANT",NA,NA,"NM","1883",TRUE,"1887","8",137149,"Grant","FLEMING","GRANT","NM","906306","Locale","Fleming Ranch","Grant","32.7447974","-108.4533838","1560","5118",TRUE,NA
"FREDERICK",NA,"FREDERICK","GOSHEN",NA,NA,"WY","1894",TRUE,"1923","3",137833,"Goshen","FREDERICK","GOSHEN","WY","1588730","Locale","Frederick Ranch","Goshen","42.3730236","-104.6507938","1486","4875",TRUE,NA
"GEROME",NA,"GEROME","STEVENS",NA,NA,"WA","1903",TRUE,"1939","2",138587,"Stevens","GEROME","STEVENS","WA","1509946","Locale","Gerome Landing","Stevens","48.0398841","-118.261099","394","1293",TRUE,NA
"GLOVER",NA,"GLOVER","IDAHO",NA,NA,"ID","1901",TRUE,"1904","6",139013,"Idaho","GLOVER","IDAHO","ID","382299","Locale","Glover Campground","Idaho","46.0690781","-115.3631829","515","1690",TRUE,NA
"GOLD",NA,"GOLD","GILLESPIE",NA,NA,"TX","1908",TRUE,"1931","2",139051,"Gillespie","GOLD","GILLESPIE","TX","1336647","Locale","Gold Ranch","Gillespie","30.2649236","-98.6744778","469","1539",TRUE,NA
"GOODWIN",NA,"GOODWIN","SAN LUIS OBISPO",NA,NA,"CA","1889",FALSE,"1899","6",139213,"San Luis Obispo","GOODWIN","SAN LUIS OBISPO","CA","271360","Locale","Goodwin Ranch","San Luis Obispo","35.2474684","-119.9184649","595","1952",TRUE,NA
"GRANT",NA,"GRANT","PLATTE",NA,NA,"WY","1891",TRUE,"1922","3",139515,"Platte","GRANT","PLATTE","WY","1589055","Locale","Grant Ranch","Platte","41.8471937","-104.9410827","1636","5367",TRUE,NA
"GREENDALE",NA,"GREENDALE","DAGGETT",NA,NA,"UT","1915",TRUE,"1916","7",139685,"Daggett","GREENDALE","DAGGETT","UT","1441481","Locale","Greendale Campground","Daggett","40.8830151","-109.4618042","2132","6995",TRUE,NA
"HALL VALLEY",NA,"HALL VALLEY","PARK",NA,NA,"CO","1874",FALSE,"1894","6",140196,"Park","HALL VALLEY","PARK","CO","183169","Locale","Hall Valley Campground","Park","39.4819314","-105.8025095","2999","9839",TRUE,NA
"HAMILTON",NA,"HAMILTON","SHERIDAN",NA,NA,"NE","1908",TRUE,"1911","5",140265,"Sheridan","HAMILTON","SHERIDAN","NE","835094","Locale","Hamilton Ranch","Sheridan","42.270538","-102.1199084","1201","3940",TRUE,NA
"HASSAYAMPA",NA,"HASSAYAMPA","YAVAPAI",NA,NA,"AZ","1881",TRUE,"1884","8",140711,"Yavapai","HASSAYAMPA","YAVAPAI","AZ","43417","Locale","Hassayampa Country Club","Yavapai","34.5361353","-112.4918365","1688","5538",TRUE,NA
"HAYDEN CREEK",NA,"HAYDEN CREEK","FREMONT",NA,NA,"CO","1878",TRUE,"1880","6",140859,"Fremont","HAYDEN CREEK","FREMONT","CO","191668","Locale","Hayden Creek Campground","Fremont","38.3299981","-105.8197306","2342","7684",TRUE,NA
"HEMLOCK",NA,"HEMLOCK","MENDOCINO",NA,NA,"CA","1890",TRUE,"1916","3",141107,"Mendocino","HEMLOCK","MENDOCINO","CA","225157","Locale","Hemlock Ranch","Mendocino","39.2132234","-123.0791681","312","1024",TRUE,NA
"HETCH HETCHY",NA,"HETCH HETCHY","TUOLUMNE",NA,NA,"CA","1921",FALSE,"1937","4",141286,"Tuolumne","HETCH HETCHY","TUOLUMNE","CA","253027","Locale","Hetch Hetchy Campground","Tuolumne","37.9424213","-119.7865657","1205","3953",TRUE,NA
"HILL",NA,"HILL","KOOTENAI",NA,NA,"ID","1905",TRUE,"1908","6",141461,"Kootenai","HILL","KOOTENAI","ID","401387","Locale","Hill Campground","Kootenai","47.9710131","-116.5771412","703","2306",TRUE,NA
"HOLMES",NA,"HOLMES","ALBANY",NA,NA,"WY","1893",FALSE,"1950","1",141784,"Albany","HOLMES","ALBANY","WY","1600363","Locale","Holmes Campground","Albany","41.2174724","-106.2736283","2924","9593",TRUE,NA
"HOPE VALLEY",NA,"HOPE VALLEY","ALPINE",NA,NA,"CA","1864",TRUE,"1868","8",141961,"Alpine","HOPE VALLEY","ALPINE","CA","261456","Locale","Hope Valley Campground","Alpine","38.7301842","-119.9290696","2182","7159",TRUE,NA
"HUNSAKER",NA,"HUNSAKER","TULARE",NA,NA,"CA","1872",TRUE,"1884","6",142331,"Tulare","HUNSAKER","TULARE","CA","243737","Locale","Hunsaker Ranch","Tulare","35.9199531","-119.0723251","148","486",TRUE,NA
"HUTTON",NA,"HUTTON","SISKIYOU",NA,NA,"CA","1906",TRUE,"1914","4",142442,"Siskiyou","HUTTON","SISKIYOU","CA","1657628","Locale","Hutton Campground","Siskiyou","42.0001251","-123.1417149","625","2051",TRUE,NA
"IVERSON",NA,"IVERSON","MENDOCINO",NA,NA,"CA","1890",TRUE,"1910","5",142985,"Mendocino","IVERSON","MENDOCINO","CA","1658844","Locale","Iverson Landing","Mendocino","38.8457433","-123.6427922","0","0",TRUE,NA
"JANEWAY",NA,"JANEWAY","PITKIN",NA,NA,"CO","1887",TRUE,"1900","6",143106,"Pitkin","JANEWAY","PITKIN","CO","175197","Locale","Janeway Campground","Pitkin","39.2485951","-107.2278283","2091","6860",TRUE,NA
"JOHNSON",NA,"JOHNSON","BUTTE",NA,NA,"CA","1881",TRUE,"1882","9",143341,"Butte","JOHNSON","BUTTE","CA","275947","Locale","Johnson Ranch","Butte","39.6348867","-121.3174634","739","2425",TRUE,NA
"JUNIPER",NA,"JUNIPER","OWYHEE",NA,NA,"ID","1895",TRUE,"1896","7",143568,"Owyhee","JUNIPER","OWYHEE","ID","395594","Locale","Juniper Ranch","Owyhee","42.3801834","-115.3336785","1354","4442",TRUE,NA
"KENOSHA",NA,"KENOSHA","PARK",NA,NA,"CO","1891",TRUE,"1893","8",143994,"Park","KENOSHA","PARK","CO","197640","Locale","Kenosha Campground","Park","39.4144319","-105.7616755","3065","10056",TRUE,NA
"KLONDIKE",NA,"KLONDIKE","JOHNSON",NA,NA,"WY","1900",TRUE,"1902","7",144420,"Johnson","KLONDIKE","JOHNSON","WY","1600746","Locale","Klondike Ranch","Johnson","44.1977503","-106.7686612","1614","5295",TRUE,NA
"LAKESIDE",NA,"LAKESIDE","HARRIS",NA,NA,"TX","1892",TRUE,"1895","6",144985,"Harris","LAKESIDE","HARRIS","TX","1384747","Locale","Lakeside Country Club","Harris","29.7646733","-95.5771662","24","79",TRUE,NA
"LOST TRAIL",NA,"LOST TRAIL","HINSDALE",NA,NA,"CO","1878",FALSE,"1894","8",146727,"Hinsdale","LOST TRAIL","HINSDALE","CO","187702","Locale","Lost Trail Ranch","Hinsdale","37.7702767","-107.3581116","2972","9751",TRUE,NA
"LOWER BRIDGE",NA,"LOWER BRIDGE","JEFFERSON",NA,NA,"OR","1920",TRUE,"1926","5",146825,"Jefferson","LOWER BRIDGE","JEFFERSON","OR","1145605","Locale","Lower Bridge Campground","Jefferson","44.5567834","-121.6211679","827","2713",TRUE,NA
"LUMSDEN",NA,"LUMSDEN","TUOLUMNE",NA,NA,"CA","1902",TRUE,"1903","6",146971,"Tuolumne","LUMSDEN","TUOLUMNE","CA","1809268","Locale","Lumsden Campground","Tuolumne","37.8382592","-120.0515737","437","1434",TRUE,NA
"LYNCH",NA,"LYNCH","SAN LUIS OBISPO",NA,NA,"CA","1894",TRUE,"1912","4",147063,"San Luis Obispo","LYNCH","SAN LUIS OBISPO","CA","1670175","Locale","Lynch Ranch","San Luis Obispo","35.7813571","-120.9799094","379","1243",TRUE,NA
"MACFARLANE",NA,"MACFARLANE","PLATTE",NA,NA,"WY","1894",TRUE,"1933","2",147143,"Platte","MACFARLANE","PLATTE","WY","1601216","Locale","Macfarlane Ranch","Platte","42.4080245","-105.2705368","1587","5207",TRUE,NA
"MANZANA",NA,"MANZANA","LOS ANGELES",NA,NA,"CA","1892",TRUE,"1908","5",147518,"Los Angeles","MANZANA","LOS ANGELES","CA","1669878","Locale","Manzana Ranch","Los Angeles","34.7644254","-118.5281401","877","2877",TRUE,NA
"MARTIN",NA,"MARTIN","GRAND",NA,NA,"CO","1898",TRUE,"1935","2",147780,"Grand","MARTIN","GRAND","CO","172973","Locale","Martin Ranch","Grand","40.327205","-106.5414264","2445","8022",TRUE,NA
"MARVINE",NA,"MARVINE","RIO BLANCO",NA,NA,"CO","1895",FALSE,"1934","3",147815,"Rio Blanco","MARVINE","RIO BLANCO","CO","197387","Locale","Marvine Campground","Rio Blanco","40.011924","-107.4286693","2465","8087",TRUE,NA
"MAXON",NA,"MAXON","SWEETWATER",NA,NA,"WY","1889",TRUE,"1907","5",147968,"Sweetwater","MAXON","SWEETWATER","WY","1591272","Locale","Maxon Ranch","Sweetwater","41.1441277","-109.206517","2270","7447",TRUE,NA
"MAYER",NA,"MAYER","SCHLEICHER",NA,NA,"TX","1904",TRUE,"1918","4",148004,"Schleicher","MAYER","SCHLEICHER","TX","1362321","Locale","Mayer Ranch","Schleicher","30.7760101","-100.8209334","704","2310",TRUE,NA
"MCGILL",NA,"McGILL","ALBANY",NA,NA,"WY","1900",TRUE,"1916","4",148202,"Albany","MCGILL","ALBANY","WY","1591331","Locale","McGill Ranch","Albany","41.3388617","-105.9505587","2245","7365",TRUE,NA
"MINARETS",NA,"MINARETS","MADERA",NA,NA,"CA","1925",TRUE,"1933","3",149086,"Madera","MINARETS","MADERA","CA","263663","Locale","Minarets Campground","Madera","37.6396579","-119.0829131","2324","7625",TRUE,NA
"MIRAMONTE",NA,"MIRAMONTE","KERN",NA,NA,"CA","1889",TRUE,"1902","5",149207,"Kern","MIRAMONTE","KERN","CA","1662039","Locale","Miramonte Ranch","Kern","35.670235","-119.5137305","70","230",TRUE,NA
"MOHAWK VALLEY",NA,"MOHAWK VALLEY","PLUMAS",NA,NA,"CA","1870",TRUE,"1881","5",149333,"Plumas","MOHAWK VALLEY","PLUMAS","CA","263384","Locale","Mohawk Valley Ranch","Plumas","39.7174001","-120.5566049","1368","4488",TRUE,NA
"MORAINE PARK",NA,"MORAINE PARK","LARIMER",NA,NA,"CO","1902",TRUE,"1921","3",149637,"Larimer","MORAINE PARK","LARIMER","CO","197708","Locale","Moraine Park Campground","Larimer","40.3583173","-105.6005574","2471","8107",TRUE,NA
"MORGAN",NA,"MORGAN","CARBON",NA,NA,"WY","1896",FALSE,"1925","3",149689,"Carbon","MORGAN","CARBON","WY","1591754","Locale","Morgan Ranch","Carbon","41.1952405","-107.5381213","2096","6877",TRUE,NA
"MOUNT PRINCETON",NA,"MOUNT PRINCETON","CHAFFEE",NA,NA,"CO","1889",TRUE,"1899","6",149962,"Chaffee","MOUNT PRINCETON","CHAFFEE","CO","197673","Locale","Mount Princeton Campground","Chaffee","38.7141634","-106.2233539","2617","8586",TRUE,NA
"NEWPASS",NA,"NEWPASS","LANDER",NA,NA,"NV","1900",TRUE,"1903","8",150863,"Lander","NEWPASS","LANDER","NV","846834","Locale","Newpass Ranch","Lander","39.5418671","-117.4226013","1925","6316",TRUE,NA
"NEWTON",NA,"NEWTON","CHERRY",NA,NA,"NE","1897",TRUE,"1932","2",150888,"Cherry","NEWTON","CHERRY","NE","831618","Locale","Newton Ranch","Cherry","42.3188862","-101.2084944","1030","3379",TRUE,NA
"NOBLE",NA,"NOBLE","FRESNO",NA,NA,"CA","1892",TRUE,"1902","6",151044,"Fresno","NOBLE","FRESNO","CA","246567","Locale","Noble Ranch","Fresno","36.4855047","-120.0304247","60","197",TRUE,NA
"OASIS",NA,"OASIS","ALBANY",NA,NA,"WY","1898",TRUE,"1900","5",151525,"Albany","OASIS","ALBANY","WY","1592343","Locale","Oasis Ranch","Albany","41.4638636","-105.6638799","2160","7087",TRUE,NA
"OIL CITY",NA,"OIL CITY","NATRONA",NA,NA,"WY","1888",FALSE,"1923","3",151704,"Natrona","OIL CITY","NATRONA","WY","1592366","Locale","Oil City Ranch","Natrona","42.7716277","-107.1450587","1999","6558",TRUE,NA
"ORNBAUN",NA,"ORNBAUN","MENDOCINO",NA,NA,"CA","1897",TRUE,"1926","3",152187,"Mendocino","ORNBAUN","MENDOCINO","CA","1653086","Locale","Ornbaun Ranch","Mendocino","38.9235135","-123.2936188","271","889",TRUE,NA
"OZENA",NA,"OZENA","VENTURA",NA,NA,"CA","1890",TRUE,"1921","3",152515,"Ventura","OZENA","VENTURA","CA","254450","Locale","Ozena Campground","Ventura","34.6930392","-119.3301162","1115","3658",TRUE,NA
